tic,name,ra,dec,tmag,ctl,sector 
70700733,BD-18 4115,234.4559,-19.349317,9.142,1, 
348769726,HD 24463,58.590034,24.075501,9.187,1, 
90932503,HD 195266,308.03752,-47.702381,8.885,0, 
165823257,CD-40 8031,204.4885202,-41.5784112,9.159,1, 
391986886,HD 147283,245.4903,-24.495526,9.095,1, 
93021840,HD 73777,129.4459,-52.87,9.207,1, 
322950055,J0817-8243,124.41134,-82.72455,9.198,0, 
151300352,J1715-3333,258.75921,-33.561928,9.217,0, 
129116176,CD-46 9495,220.3956656,-47.00810639,9.184,1, 
23874299,CD-25 11133,237.78288,-25.649906,9.192,1, 
454961345,RX J1158.5-7754A,179.6165426,-77.90825615,9.171,0, 
272479918,CD-55 4663,187.99951,-56.508791,9.216,1, 
435160829,HIP 114066,346.5218394,63.92596404,9.059,0, 
7865518,J1537-3136,234.2588031,-31.61117914,9.093,0, 
393800469,TYC 1991-1034-1,186.77604,26.845661,9.223,1, 
343403758,HD 161382,268.08392,-72.780089,9.243,1, 
72178248,HD 108167,186.43704,-46.88631,9.138,1, 
175921796,CD-23 6751,121.10309,-23.583426,9.191,1, 
123975662,TYC 5944-411-1,91.282724,-21.725215,9.208,1, 
253319678,HD 113316,195.91537,-56.581771,9.226,1, 
45962684,TYC 8577-2627-1,131.59859,-56.766816,9.203,1, 
323172801,EG Cha,129.2335829,-78.94589766,9.162,0, 
441530251,HD 302321,145.35667,-57.256047,9.226,1, 
142874733,CD-36 1289,51.46641857,-35.94043691,9.224,0, 
15525212,CD-49 7027,185.481704,-49.77017325,9.215,1, 
253422827,J1307-5952,196.8043247,-59.86979037,9.15,0, 
322306553,CD-87 121,359.57524,-86.439949,9.22,1, 
341612752,G 234-57,138.34763508076333,68.87420578792342,9.097,0, 
161476008,HD 31242,72.973264,-46.786976,9.191,1, 
129060941,HD 129103,220.55497,-45.765814,9.243,1, 
98377644,CD-24 12659,244.47836,-24.726112,9.17,1, 
121250827,HD 132349,224.96839,-40.199954,9.232,1, 
435928142,V989 Tau,65.85587668,15.76301267,9.18642,1, 
201426753,CD-35 2722,92.33001524,-35.82552959,9.151,1, 
16718310,J1820-1011,275.09475,-10.187242,8.735,1, 
129774131,CD-42 9693,222.42196,-43.005142,9.254,1, 
339812943,MP Mus,200.5309665,-69.63681102,9.185,0, 
23569756,HD 141147,237.08871,-24.730454,9.202,1, 
253204497,HD 112821,195.04019,-54.031579,9.253,1, 
144645881,HD 135849,229.73095,-44.500397,9.271,1, 
94183780,CD-52 2523,130.9678,-53.2332,9.263,1, 
18799303,HD 284930,73.09839671,18.99676069,9.22139,0, 
148774278,HD 136854,231.05034,-36.524452,9.252,1, 
405490183,HD 23598,56.837086,25.525652,9.263,1, 
389135549,HD 31950,75.101316,15.090291,9.225,1, 
142812084,HD 135349,229.06252,-44.480008,9.292,1, 
205332710,HD 149598,249.22032,-27.138606,9.257,1, 
433143783,BD+37 604 B,40.58773129,38.62209618,9.22354,0, 
159496289,HD 129033,220.36077,-36.474277,9.271,1, 
255263576,HD 142562,239.24545,-42.884164,9.25,1, 
259103852,G 132-50,15.91789807,40.85742701,9.21827,0, 
44670257,TYC 6461-1120-2,60.016853,-29.041148,9.222,0, 
99039745,HD 140463A,236.24028,-34.198366,9.172,0, 
350146388,CD-63 336,115.66204,-63.603785,9.281,1,1-2 
49744853,HD 146516,244.3807481,-23.06012503,9.248,1, 
148951947,HD 137080,231.36323,-39.527721,9.303,1, 
12658445,HD 143006,239.653754,-22.95431564,9.202,1, 
68435447,TYC 8674-2466-1,202.49856,-59.540865,9.31,1, 
149437620,CD-41 9968,232.61213,-41.498595,9.305,1, 
198051539,CD-58 860,62.981937,-58.029701,9.312,1,2 
119289797,CD-40 2458,96.528825,-41.048222,9.277,1, 
114083795,BD+21 504,55.6000729,21.47329091,9.296,1, 
47513732,CD-28 3128,98.386011,-28.602718,9.304,1, 
159923666,CD-37 1224,49.012979,-37.422877,9.291,1, 
392838495,V* V1009 Cen,218.35725,-34.543936,9.277,1, 
146645905,CD-43 9830,230.38351,-44.235719,9.301,0, 
275698736,HD 116335,200.93481,-45.198143,9.323,1, 
455375884,CD-44 9674,223.25698,-44.570387,9.336,1, 
348638782,HD 23269,56.169916,24.818347,9.307,1, 
188212197,HD 129166,220.81614,-57.48665,9.306,1, 
52386303,CD-30 3394 A,100.02026,-30.550894,9.315,1, 
204901508,HD 148982,248.21195,-28.344503,9.288,1, 
389018596,HD 285507,61.75564517,15.33494701,9.28019,1, 
60075452,HD 58620,111.09072,-43.202024,9.307,1, 
246897668,LP 776-25,73.10227740483657,-16.82366419193592,9.628,0, 
437415724,HD 141662,237.74519,-22.372962,9.304,1, 
49330604,BD-21 4301,243.3273826,-22.21372135,9.216,0, 
118676894,HD 284612,69.717291,20.780671,9.328,1, 
170867166,CPD-35 525,70.315733,-35.232825,9.3,1, 
439065004,HD 312273,195.6956352,-62.23313342,9.233,1, 
360631514,RX J1239.4-7502,189.8380321,-75.04426947,9.274,1, 
47828022,J1445-3248,221.35861,-32.810371,9.333,1, 
245787593,HD 285828,66.856027,14.260584,9.27806,0, 
204820064,J1632-2830,248.0146818,-28.50501586,9.273,1, 
26127347,HIP 16753,53.882155,22.823396,9.325,1, 
348839788,TYC 8543-967-1,98.84264,-57.626208,9.218,1,1-2 
57513388,TWA 5 Aa,172.9798242,-34.60765084,9.165,1, 
253374215,CD-57 4849,196.32386,-57.971054,9.336,1, 
205056288,J1634-2518,248.7213519,-25.30482151,9.292,0, 
262248639,CD-53 5069,199.58546,-54.358997,9.316,1, 
84395122,HD 149948,249.9053,-40.056143,9.326,1, 
243642384,CD-45 8723,207.37747,-45.804903,9.358,1, 
133010063,CD-52 6550,229.50707,-53.291488,9.28,1, 
17122372,J0936+3731,144.06576,37.528923,9.259,0, 
78046003,CD-25 12033,258.38671,-26.035463,9.302,1, 
406618658,HD 114731,198.33329,-54.030924,9.265,0, 
170204695,HD 49756,101.91039,-46.557584,9.374,1, 
399639698,CP-68 1388,164.4553222,-69.23330383,9.312,1, 
381458976,HD 286789,66.72687389,13.13810785,9.33447,1, 
61175118,HD 284208,63.023899,21.069627,9.371,1, 
4667622,BD+25 2455,181.09693,24.820648,9.361,1, 
391422697,HD 308012,161.619779,-64.1326158,9.38,1, 
379329149,CPD-63 2126,181.05969,-64.314335,9.38,1, 
203995461,J1626-2343,246.7200217,-23.72031024,9.217,0, 
144993360,V380 Vel,131.4129,-52.4331,9.365,1, 
161828071,TYC 6780-773-1,241.70952,-23.11167,9.335,1, 
67826607,J1608-2602,242.1808124,-26.03810355,9.34,0, 
159989026,CD-37 1263,50.583562,-36.637193,9.393,1, 
23491633,L 415-82,269.30887,-41.993029,9.38,0, 
272397344,HD 135932,229.75072,-33.057836,9.363,1, 
429927313,CD-42 16413,260.67917,-14.960278,9.34059,1, 
9674282,BD-19 4288,240.4925169,-20.13675965,9.306,0, 
333680372,HIP 17695,56.8480083,-1.973349304,9.255,0, 
412076331,CD-56 4581,189.9078725,-57.52800511,9.39,0, 
67699049,TWA 24 A,182.4241095,-58.91256171,9.271,0, 
115869504,Ross 1003b,175.43261,42.751586,9.283,0, 
117771685,CD-32 3040,96.624683,-32.240442,9.382,1, 
219710368,HD 297970,154.22171,-51.169017,9.366,1, 
214640977,HD 201919,318.2723316,-17.48746767,9.352,0, 
468898917,LP 533-57,57.05016873,7.146270705,9.34679,0, 
435003773,HD 311987,192.39102,-61.491919,9.357,1, 
334810406,TYC 4271-37-2,331.65311,63.754698,8.953,0, 
357052956,TYC 1853-1452-1,76.558,27.532388,9.37,0, 
113982192,HD 22680,54.921659,23.290699,9.406,1, 
245927009,HD 326277,252.3053402,-43.92461291,9.387,1, 
287485553,CD-59 4205,184.6149737,-59.7203159,9.504,0, 
383615666,CD-54 2499,134.86963,-54.78025,9.381,1, 
381456722,HD 285778,66.794047,17.845126,9.397,1, 
55745232,TYC 8881-551-1,74.773996,-63.424855,9.548,1,1-2 
377523286,HD 322681,256.46127,-38.254116,9.365,1, 
49438213,J1614-2305,243.5461069,-23.09351475,9.315,0, 
59873985,HD 283869,71.92469451,26.14987911,9.36471,0, 
118551155,HD 285893,69.128435,18.704205,9.391,1, 
131650296,HD 313300,275.96336,-19.504851,9.46878,1, 
449355457,HD 110817,191.2779618,-47.71622561,9.381,1, 
442853217,CD-59 4629,198.36686,-60.01245,9.369,1, 
61257910,HD 284552,68.40540281,21.15065819,9.39798,1, 
397350406,HD 285836,68.171009,19.113342,9.415,1, 
398423043,BD-13 4465,249.58234,-13.748488,9.387,1, 
17509396,CD-43 11887,264.52533,-44.058917,9.373,1, 
99205053,HD 140655,236.49385,-34.228207,9.435,1, 
49816769,2MASS J16181997-2005348,244.58318,-20.093112,9.379,1, 
53451777,J1047+4900,161.76303,49.001107,9.398,1, 
446547327,HD 176966,286.51492,-58.157061,9.453,1, 
367264057,J0604+3014,91.13698,30.238442,9.423,0, 
220531674,HD 142249,238.56049,-23.168977,9.447,1, 
382643945,HD 144825,242.32115,-36.157339,9.469,1, 
434233518,HD 286589,63.71689121,13.05486192,9.41054,0, 
29015116,LP 355-64,50.61828377,27.15578476,9.4,0, 
436648713,HD 286085,72.503338,16.411948,9.408,1, 
178143920,LP 198-637,50.189219,39.716494,9.356,0, 
148473016,StKM 1-543,77.549241,60.636283,9.401,0, 
49695751,HD 146366,244.22732,-21.621072,9.431,1, 
107461667,CD-35 9294,212.41714,-35.69338,9.407,0, 
12621616,CD-23 12602,239.55289,-23.47691155,9.394,1, 
396863822,J0409+0419,62.47589278,4.323689355,9.459,1, 
242267549,V* V1335 Cen,211.75474,-42.55025,9.485,1, 
15756231,V1298 Tau,61.331653,20.157034,9.437,0, 
178936965,CD-39 8596,209.73484,-39.660547,9.477,1, 
276130740,CD-35 9918,224.33167,-36.207724,9.442,1, 
238743802,** ES 1217AB,43.931756,47.779575,9.191,0, 
334641286,CD-47 9621,225.49494,-47.929668,9.482,1, 
363851826,HD 116099,200.51848,-45.056501,9.492,1, 
210541258,CD-33 11099,244.96065,-33.912701,9.444,1, 
339633702,CD-58 1720,110.11604,-58.490618,9.446,1,1-2 
245157924,CD-50 7600,198.599157,-50.90060093,9.436,1, 
258032669,BD+25 591,55.40076821,25.61914464,9.5,1, 
77675160,HD 142933,239.5518,-24.344143,9.487,1, 
230878722,BD-18 4557,263.09937,-18.840697,9.438,0, 
3321204,HD 244198,82.642236,32.655935,9.184,1, 
353804063,HS Psc,24.34736062,26.9528214,9.44,0, 
33593656,CD-30 658,28.573921,-29.390055,9.457,1, 
440703435,HD 24194,57.987021,23.901766,9.517,1, 
54147487,TWA 7,160.6248305,-33.67125724,9.354,0, 
126843446,HD 134669,228.25993,-49.06806,9.324,1, 
309525500,TYC 8979-1734-1,184.77853,-62.845687,9.497,1, 
121407551,2MASS J15011155-4120406,225.29806,-41.344695,9.43,1, 
385012516,CD-55 2543,137.37218,-55.640828,9.477,1, 
73710370,HD 111265,192.0833085,-42.62610944,9.505,1, 
140460192,CD-34 521,20.519045297148192,-33.617909222451516,9.466,1, 
308183430,S1* 329,130.38469,-68.427158,9.416,0,2 
286073544,TYC 6784-241-1,242.77876,-26.156635,9.458,1, 
398085117,CD-69 783,160.3455117,-69.67854268,9.512,1, 
181673000,CD-40 4610,131.6954,-41.096289,9.509,1, 
113955498,BD+22 521,54.59417596,22.49949172,9.517,1, 
392389157,CD-26 11326,246.12245,-26.927283,9.474,1, 
140209922,CD-35 2433,84.705429,-35.492113,9.531,1, 
453684455,CD-73 584,157.51409,-74.542159,9.452,1, 
411505379,CD-56 4356,183.43147,-57.581489,9.538,1, 
58231482,V410 Tau C,64.629583,28.4545,9.457,0, 
61259135,HD 285837,68.42513787,19.01389342,9.47531,1, 
49953999,J0359-0056,59.75085341,-0.9366399924,9.516,1, 
154220180,J1219+5246,184.94905,52.778642,9.459,0, 
365424405,V* HW Cet,48.143094,9.7488198,9.463,0, 
411515858,J0023+2014,5.8947053,20.241148,9.338,1, 
273817886,CPD-53 5235,189.2454408,-54.205055,9.507,1, 
220433364,CD-56 1032 B,73.37839399145618,-55.85849627471295,9.38,0,2 
243237647,J1334-4209,203.6326479,-42.15863954,9.524,0, 
359121291,BD+29 2346,194.40355,28.979071,9.526,1, 
318449058,ROXs 43A,247.83381,-24.501509,9.262,0, 
61146016,HD 282975,56.657091,23.787523,9.541,1, 
49973852,HD 147011,245.0326,-22.519038,9.523,1, 
61139640,BD+22 548,56.541939,23.339805,9.538,1, 
88723334,J1004+5023,151.08848,50.386181,9.457,0, 
49582247,HD 146089,243.79349,-22.119518,9.523,1, 
385553003,BD+25 610,56.438109,25.595615,9.544,1, 
254628801,J1545-4222,236.4675751,-42.37134934,9.503,0, 
15371740,J1220-5215,185.18418,-52.25692,9.572,1, 
404768019,HD 269921,84.644054,-68.885047,9.502,0,1-2 
4061225,HD 147236,245.56923,-38.710866,9.567,1, 
49178630,TWA 1,165.465926,-34.7047894,9.494,1, 
206605718,HIP 112312 A,341.2424085,-33.25099799,9.37,0, 
384954118,TYC 8595-2309-1,137.06904,-59.585758,9.551,1, 
235071608,CD-47 1999,85.883829,-47.686303,9.547,1, 
127794299,HD 127466,218.19442,-43.617661,9.551,1, 
243499551,J1344-4706,206.1016352,-47.10952565,9.517,0, 
435930498,G 7-193,65.97721529,14.05202495,9.51416,1, 
79566479,CD-44 1173,52.98235139,-43.98711439,9.459,0, 
270107026,HD 329929,236.71569,-49.318089,9.503,1, 
389167885,V* V1841 Ori,75.205429,15.449949,9.491,0, 
194744695,HD 323198,260.11557,-39.900451,9.567,0, 
323292667,EM Cha,130.7795209,-79.08113065,9.486,0, 
384360078,TYC 8586-850-1,136.21408,-54.716515,9.562,1, 
399152364,TYC 6802-1158-1,246.59756,-27.650229,9.533,0, 
17289224,HD 284329,65.200257,21.251171,9.524,1, 
410103620,CD-50 10271,243.7165841,-50.43860032,9.349,1, 
140295287,TYC 8154-6447-1,127.0046,-48.6839,9.602,1, 
27137427,Wolf 230,76.955549,17.981561,9.447,0, 
135153201,BD+24 2462,186.83615,23.329811,9.559,1, 
296039638,HD 141338,237.53275,-38.936959,9.601,1, 
466069844,J1100-6118,165.0787009,-61.30056292,9.523,1, 
18643256,HD 284761,72.440975,22.39662,9.572,1, 
301376024,J0330-0007,52.7492329,-0.1261664676,9.576,1, 
69916267,J0511+2813,77.793955,28.230591,9.513,0, 
356087468,TYC 8931-2967-1,133.18143,-63.07158,9.606,1, 
273789976,J0200-8025,30.040173,-80.416917,9.539,0,1 
149935360,TYC 8896-340-1,89.925954,-62.142364,9.546,1,1-2 
49324395,BD-18 4244,243.1687734,-18.9912767,9.458,0, 
405846469,CD-55 4799,192.200524,-56.59388952,9.583,0, 
134873712,TWA 25,183.8775844,-39.81195266,9.372,1, 
370330200,TYC 9200-446-1,142.63091,-70.696547,9.584,1, 
77472670,HD 142506,238.95335,-25.206798,9.522,1, 
114060219,Wolf 1259,55.265173,23.421062,9.532,1, 
254063071,CrAPMS 2,285.50827,-37.128863,9.584,0, 
276304874,CD-31 16041,282.6854309,-31.79679628,9.484,1, 
464936356,V567 Car,162.0764077,-64.16475948,9.545,1, 
169995319,HD 112482,194.39708,-51.594791,9.581,1, 
405754448,J1248-5944,192.1310385,-59.74710008,9.49,0, 
176852917,CD-35 1167,49.78655874,-35.11683247,9.574,0, 
140114569,L 264-18,231.20123,-49.497583,9.514,0, 
397046970,J0446+0338,71.57869652,3.636392179,9.55804,1, 
18543065,HD 284653,71.85947428,23.05075048,9.56066,1, 
254322223,CD-43 10072,234.6793445,-44.19662011,9.567,1, 
83576016,HD 149638,249.4299,-39.708714,9.571,1, 
127311608,CD-41 8792,217.0805724,-42.32622973,9.578,1, 
434572413,FI Cru,191.1446873,-63.52956593,9.531,0, 
351673372,CD-23 13197,258.03636,-23.16375,9.592,1, 
421547418,CD-31 11053,214.3336,-32.513147,9.525,0, 
40849632,HIP 81084,248.4230998,-9.554056886,9.567,0, 
438790187,CD-48 8201,201.7745513,-48.93847219,9.54,0, 
393807209,BD+28 2119,187.0879,28.040542,9.599,1, 
385626253,CD-54 2644,138.32023,-55.484146,9.56,1, 
26052515,BD+21 470,52.57050102,21.59034865,9.616,1, 
65203525,V577 Per B,53.30895665,46.25455281,9.607,0, 
69880428,CD-38 10866,241.4374116,-39.10193375,9.604,1, 
409858786,L 106-104,341.68989,-63.301944,9.54,0,1 
411416726,CD-54 4621,183.1487497,-55.34096105,9.575,0, 
142889336,chi03 For B,52.04616624,-35.85415481,9.514,1, 
436732056,HD 286179,74.252678,15.298018,9.569,1, 
434236912,HD 285590,63.89088812,15.70617051,9.57567,0, 
172615355,TYC 7840-1265-1,234.34447,-40.299997,9.577,0, 
359110060,CD-58 5027,201.17786,-59.566081,9.628,0, 
450182870,HIP 17248,55.40602926,55.21807825,9.525,0, 
118537537,J0836-5401,129.1009,-54.0182,9.652,1, 
23074502,J1542-2536,235.7079209,-25.61137169,9.608,0, 
3926262,HD 147048,245.30075,-40.505842,9.639,1, 
123519327,UCAC2 12510535,255.66719,-45.366905,9.532,0, 
420340349,TYC 8653-384-1,198.88625,-54.686128,9.662,1, 
79611981,GJ 1061,54.003249,-44.51431,9.456,0, 
385557214,V* V1274 Tau,56.491683,27.559316,9.576,0, 
314003357,J1216-6711,184.1248138,-67.19663723,9.59,0, 
260937089,CD-49 7937,201.71388,-49.774193,9.659,0, 
98305034,CD-28 12034,244.5460734,-29.18692933,9.615,1, 
334684206,CD-50 6815,183.6418176,-51.17018942,9.531,1, 
310715478,J1221-6403,185.3778826,-64.06468549,9.554,0, 
125736605,HD 282954,56.661653,24.95945,9.649,1, 
160701354,HD 133938,227.1603172,-44.01455838,9.618,1, 
241511375,J1345-4904,206.4341737,-49.08061814,9.644,0, 
239669085,V1315 Tau,64.97382,30.164877,9.543,0, 
161356637,BPM 28050,343.86437,-52.303089,9.563,0,1 
244882956,CD-51 7268,196.6669628,-51.99413274,9.642,0, 
129419398,TYC 8283-586-1,221.25856,-47.596399,9.649,1, 
23011092,CD-25 11037,235.38974,-26.065884,9.654,1, 
336474663,TYC 9001-1753-1,195.95091,-66.68194,9.646,1, 
143414073,HD 135524,229.25973,-43.442704,9.669,1, 
245833065,V1147 Tau,68.10733969,13.11315576,9.55872,1, 
188390317,J0837+4148,129.4132,41.801352,7.981,0, 
75971901,CD-34 10180,226.8115885,-35.0833287,9.642,1, 
49691194,J1616-2339,244.0747397,-23.66330069,9.595,1, 
430829746,CD-54 5780,219.4590931,-54.96155973,9.663,0, 
141533801,J0652+7908,103.04022,79.147835,9.589,0, 
245790973,HD 285804,67.045794,16.470806,9.61282,0, 
256704102,TYC 8674-2317-1,200.33417,-59.062343,9.58,0, 
144996772,TYC 8569-2769-1,131.4496,-53.4306,9.665,1, 
295899674,J1549-3925,237.4372718,-39.41932102,9.202,0, 
400391630,CD-49 3972,134.0447,-49.4907,9.648,1, 
201919099,CD-58 553,40.63825814,-57.66026401,9.6,0,2 
148688615,J1524-4109,231.01775,-41.161572,9.658,1, 
48118943,CD-34 9963,222.6074685,-35.11357909,9.606,0, 
313857039,J1216-7007,184.1672937,-70.1267591,9.637,0, 
93544092,CD-50 3466,129.9808,-51.3655,9.702,1, 
231867117,HIP 1910 AB,6.038212294,-62.1847417,9.557,1,1-2 
440695721,BD+22 574,57.485486,23.218443,9.689,1, 
406376496,TYC 8653-192-1,198.07498,-54.648378,9.691,1, 
144162567,CD-45 1384,60.972792,-44.658754,9.674,1, 
245829484,HD 285876,67.96908935,15.4993803,9.76,0, 
415241207,TYC 8992-346-1,189.18247,-63.17933,9.672,0, 
224004929,HD 328171,246.50038,-45.953691,9.672,1, 
259645014,HD 272836,73.271851,-48.744028,9.661,1, 
317906231,HD 325434,243.46723,-40.294435,9.687,1, 
172608996,CD-39 10026,234.2969778,-40.26586928,9.699,0, 
99468646,J2110-1919,317.52274,-19.333062,9.588,0, 
58751944,CD-41 10454,239.31112,-41.505797,9.66,1, 
68255976,CD-27 10839,243.04582,-28.303712,9.714,0, 
461641255,J1458-3540,224.6569115,-35.67519677,9.61,0, 
28619282,HD 148248,247.1498,-41.922476,9.645,1, 
322617660,J1344-6347,206.1779835,-63.79716566,9.599,0, 
35205639,J0350+2355,57.66705269,23.93285717,9.719,1, 
294159534,TYC 8554-1187-1,107.98881,-56.072549,9.721,1, 
139412540,TYC 5919-1490-1,80.164779,-18.616207,9.689,1, 
114084192,BD+21 503,55.600191,22.420954,9.714,1, 
114166409,BD+21 508,55.879796,22.158187,9.709,1, 
354571603,WX Col B,84.30524177,-42.7159718,9.412,0, 
357641508,TYC 8944-874-1,137.85497,-63.191065,9.739,1, 
85008333,HD 150092,250.21779,-40.433294,9.713,1, 
398325056,HD 220140B,349.85668,79.001325,9.638,0, 
276503464,HD 134974,228.5313236,-41.06017056,9.736,1, 
92476738,TYC 8568-407-1,128.5853,-52.8346,9.731,1, 
61139504,BD+23 521,56.575056,23.48647,9.695,1, 
92878753,BD-20 1111,83.122192,-20.725861,9.735,1, 
52386300,CD-30 3394 B,100.0238,-30.552441,9.738,1, 
406754901,BD+26 2362,188.42543,25.942727,9.722,1, 
457994192,J1608-3906,242.226097,-39.1017073,9.728,0, 
427736349,HD 283044,58.171522,25.804223,9.716,0, 
385936422,TYC 8591-1338-1,138.78742,-57.00926,9.76,1, 
67083616,J1602-2402,240.7184042,-24.03965546,9.636,0, 
284667890,TYC 2378-56-1,71.582026,32.254381,9.713,1, 
345135732,TWA 9 A,177.1006497,-37.48038598,9.72054,0, 
292364079,TYC 6775-1126-1,231.3192,-29.80541,9.697,1, 
157132601,CD-40 2836,105.18428,-40.502135,9.774,1, 
167704195,J1426-3644,216.5887158,-36.73503769,9.74,1, 
148904033,J1525-3604,231.2647983,-36.0793995,9.746,0, 
61079477,CD-29 11540,226.8265,-29.732106,9.781,1, 
440686434,J0348+2326,57.14388121,23.43460356,9.753,1, 
427545108,BD+23 486,54.806227,24.466337,9.773,1, 
37606355,J0613-2742,93.30542838,-27.70155321,9.627,0, 
434134505,TYC 663-631-1,55.870861,14.75857,9.713,1, 
179130687,CD-41 8400,210.5862268,-41.74754009,9.733,1, 
231907973,HIP 1993,6.311859969,-61.51363744,9.717,0,1-2 
152484504,J1127-3952,171.8698458,-39.88265561,9.716,0, 
15523406,CD-47 7559,185.5177309,-48.69030925,9.683,0, 
446176120,J1327+4558,201.79994,45.973756,9.74,0, 
94972416,CD-30 13383,250.53214,-30.643938,9.733,1, 
356733826,BD+07 582A,60.039249,8.3041765,9.526,1, 
380679651,TYC 8978-4572-1,181.9262181,-62.45784111,9.647,0, 
9337981,J0913+3605,138.36557,36.09355,9.658,0, 
390842111,HD 307959,160.9874294,-64.79432949,9.748,0, 
25909530,GJ 140 C,51.05451927,23.77150125,9.589,0, 
66822357,CD-24 12445,240.00316,-25.16188,9.75,1, 
144997798,J0846-5345,131.5635,-53.7562,9.783,1, 
293968698,J0706-5353,106.74048,-53.896041,9.72,0, 
450690604,J1227-6239,186.8189859,-62.65398749,9.711,0, 
380131021,TYC 8974-711-1,181.69634,-60.426998,9.793,1, 
273020657,CPD-56 5307,188.3905936,-57.23521465,9.776,0, 
231314747,CD-33 2814,93.483225,-33.436059,9.832,1, 
284422031,CD-42 3089,108.98292,-42.491283,9.795,1, 
151764983,TWA 3 Aa,167.6156942,-37.53105289,9.306,0, 
309456404,CD-50 8911,223.861212,-51.48375764,9.786,1, 
311587909,J1223-6402,185.9474979,-64.04863426,9.809,0, 
460501099,HD 307793,157.9752833,-63.81441178,9.821,1, 
101100599,CPD-43 395,57.622858,-43.618295,9.805,1, 
114166829,TYC 1799-118-1,55.85234,23.225754,9.778,1, 
159421340,TYC 7308-862-1,219.93944,-36.012422,9.75,1, 
19491489,TYC 7153-1287-1,139.63506,-31.432419,9.777,0, 
298617918,J1851+1300,282.99858,13.000315,9.646,0, 
22836043,CD-51 10295,248.46007,-51.317203,9.669,1, 
284794780,2MASS J05073114+1010369,76.879776,10.17685,9.76,1, 
58606906,V1201 Tau,66.200692,26.721068,9.706,0, 
17067694,HD 284266,63.845519,20.737975,9.811,1, 
307533179,TYC 7822-1757-1,228.86691,-39.074864,9.831,1, 
17560109,BD+18 641,67.283135,18.454973,9.75,1, 
17451153,HD 284455,66.698935,21.234729,9.786,0, 
75432957,J1459-3425,224.9360663,-34.42976537,10.044,0, 
440701653,BD+19 605,58.003444,19.59669,9.841,1, 
245908031,HD 285957,69.662858,15.770354,9.773,0, 
310548294,J1220-6457,185.226742,-64.95675364,9.798,0, 
268171869,J0533+4448,83.329991,44.814736,9.649,0, 
150359500,GSC 08894-00426,96.483512,-60.057051,9.713,0,1-2 
388983974,HIP 107948,328.0437771,5.626014572,9.728,0, 
440691028,J0349+2346,57.27554412,23.78105024,9.842,1, 
153710618,CD-44 1533,65.690424,-44.547712,9.785,1, 
383208631,J1645-2503,251.3589302,-25.05472351,9.815,0, 
241363085,J1338-5214,204.5467916,-52.24038984,9.861,1, 
91287873,J0658+2842,104.74387,28.715768,9.779,0, 
76652075,J1515-3332,228.9389183,-33.53337419,9.79,0, 
127089264,CD-46 9327,216.7729759,-47.23947756,9.802,1, 
93551206,V365 Vel,130.0258,-53.6352,9.862,1, 
69178294,HD 143730,240.87881,-36.411352,9.874,1, 
29444295,TYC 1862-1501-1,86.277792,23.835818,9.75,1, 
37995672,CD-28 2901,94.799627,-28.696024,9.861,1, 
387443006,J0247+1013,41.90119164,10.23024575,9.871,1, 
261677352,CD-55 4588,185.9169323,-56.27575849,9.802,1, 
61145609,BD+22 552,56.696177,22.914392,9.873,1, 
389042741,HD 286554,62.11162314,12.1918007,9.84078,1, 
349446030,J1215-0237,183.82626,-2.6249939,9.764,0, 
303527975,J0501+1355,75.400516,13.932919,9.829,1, 
188991120,J1443-5643,220.85377,-56.72764811,9.817,1, 
386243603,TYC 8591-2056-1,139.17155,-56.623102,9.884,1, 
140357492,TYC 8162-1020-1,127.19,-52.0907,9.853,1, 
93985722,CD-31 12522,241.1272405,-32.12476364,9.882,1, 
148087359,LW Lup,229.6120706,-37.63402869,9.839,1, 
385552242,J0345+2413,56.43514882,24.22011873,9.873,1, 
45402925,TYC 8573-579-1,130.2551,-54.5172,9.889,1, 
405237154,J1216-5614,184.0045869,-56.23533418,9.814,0, 
331609888,J0113+5855,18.333782,58.922324,9.659,0, 
379593781,TYC 7296-1194-1,219.75393,-30.700565,9.887,0, 
66944319,CD-56 4292,181.5561599,-57.03802396,9.883,1, 
329454577,J1247-6808,191.841061,-68.14452257,9.811,0, 
54661393,J1529-3546,232.4106019,-35.78107468,9.789,0, 
160633268,LQ Lup,227.1571096,-44.38815982,9.906,1, 
67457147,J1605-2533,241.4609522,-25.55392555,9.873,0, 
212461524,TYC 8332-2024-1,256.09769,-48.252763,9.833,0, 
190372855,TYC 8696-1949-1,235.3795694,-53.50839367,9.861,0, 
151764983,TWA 3 B,167.6154477,-37.53143377,9.306,0, 
57151429,TWA 13 A,170.321397,-34.77938149,9.795,0, 
69423373,HD 143791,240.97845,-38.793847,9.905,1, 
295777692,J1127-6626,171.9802895,-66.43457395,9.849,0, 
241593128,TYC 8664-329-1,207.19837,-53.2766,9.821,0, 
151584725,J0553-4505,88.304301,-45.086704,9.846,0, 
323187268,J1630-2954,247.6580618,-29.90634027,9.862,0, 
23686588,CD-25 11113,237.3374164,-26.0018519,9.768,1, 
326088051,J1956-3207,299.0183814,-32.12741686,9.849,1, 
254051132,CrAPMS 1,285.39528,-37.015837,9.783,0, 
58171916,HD 283560,64.085064,24.019451,9.887,1, 
61145922,BD+23 527,56.724038,23.583367,9.911,1, 
464834574,HD 287553,77.759733,2.7400954,9.672,1, 
427545153,HIP 17020,54.737029,24.569629,9.917,1, 
