tic,name,ra,dec,tmag,ctl,sector 
454148365,TYC 78-257-1,65.267713,3.2688481,8.465,0, 
93700013,J1602-3040,240.68399,-30.667051,8.476,1, 
17335733,V988 Tau,65.8456398,19.65854114,8.481,1, 
383337214,J1215-6232,183.86759,-62.539104,8.484,0, 
141914082,AO Men,94.61742823,-72.04453652,8.48711,0,2-Jan
7586485,HIP 19775,63.59426019,-38.31709428,8.488,1, 
408824989,TYC 1216-1411-1,38.976286,15.248611,8.499,0, 
79403459,BS Ind,320.2494629,-52.4782293,8.505,0,1
318141352,HD 146610,244.66054,-38.653419,8.516,1, 
318141352,J1618-3839,244.65716,-38.653046,8.516,0, 
254771390,J1548-4237,237.10328,-42.618046,8.518,1, 
164911256,V940 Cen,191.9659019,-51.44400074,8.522,1, 
436998675,HD 112245,194.0387,-61.457146,8.533,1, 
7444999,CD-43 1846,81.595816,-43.376699,8.543,1, 
245824893,HD 28634,67.90507192,17.70964408,8.547,1, 
456863710,V471 Tau,57.60458309,17.24641575,8.55165,1, 
245837275,HD 28878,68.408622,16.762393,8.552,1, 
245873351,HD 29159,69.02236,15.683904,8.555,1, 
372897088,HD 286770,65.60753652,11.30566735,8.563,1, 
220433363,CD-56 1032 A,73.38097414,-55.85997587,8.591,0,2
436614427,HD 30264,71.70645625,17.74819921,8.60034,0, 
76587359,J1515-3058,228.80816,-30.977825,8.601,1, 
245787510,HD 285830,66.94641298,14.41767003,8.608,1, 
304437284,V857 Ara,259.560544,-60.45803628,8.611,1, 
66534229,HD 6569 AB,16.6094018,-14.29681261,8.613,0, 
401820823,CD-86 147,351.95911,-86.222037,8.614,1, 
451452509,HD 99486,171.55233,-58.386402,8.618,1, 
453661520,HD 119269,205.86858,-54.612185,8.62,1, 
165980070,V429 Gem,110.9313307,20.41533054,8.639,0, 
435903398,HD 285690,64.58081422,16.08823427,8.647,1, 
401913214,CD-46 1064,52.705119,-45.932622,8.65,0, 
434101713,BD-13 6424,353.1291835,-12.26463718,8.687,0,2
9210746,GJ 1284,352.557387,-20.3918139,8.689,0,2
360323842,CD-54 7336,262.47945,-54.263778,8.692,1, 
429383724,HD 119912,207.11364,-67.45532,8.704,1, 
13955147,HIP 23316,75.21628763,-41.01849128,8.71,1, 
224278523,HD 222575,355.476585,-35.97800049,8.732,1,2
440701115,BD+17 641,58.02117507,18.13473529,8.737,1, 
259648079,TWA 21,153.3111208,-52.51496062,8.738,1, 
166852312,CD-53 544,40.44581831,-52.99794642,8.755,0,2
238413980,HD 284785,71.787663,20.882104,8.786,0, 
435883876,HD 285663,64.59213272,17.42142924,8.79,0, 
245863402,HD 28977,68.634485,15.827472,8.79659,1, 
93932740,J1604-3510,241.0297,-35.176876,8.803,1, 
450060052,HIP 23418 ABCD,75.49513284,9.982558818,8.804,0, 
436567527,HD 29896,70.815823,17.068995,8.832,0, 
464829758,BD+04 810,75.20399712,4.733153564,8.839,1, 
345480097,HD 286572,62.456275,9.305469129,8.84616,0, 
354571604,WX Col A,84.30387189,-42.71550182,8.852,0, 
90932505,HD 195266,308.03752,-47.702381,8.862,0, 
332660498,BD-13 835,63.189146,-13.132665,8.869,1, 
165295812,J1157-3604,179.30163,-36.082661,8.88,1, 
435910116,NLTT 13010,64.90436197,12.62424888,8.88088,0, 
247439806,J0541+1520,85.49562125,15.33704722,8.892,1, 
436640815,J0448+1556,72.215643,15.947454,8.901,1, 
348664634,HD 285482,61.9305274,16.51868617,8.914,1, 
44670258,HD 25284,60.016316,-29.037953,8.92,0, 
309817108,CPD-64 1859,184.8397885,-64.90289838,8.94,1, 
335376063,CD-69 1055,194.6060868,-70.48038776,8.945,1, 
245937103,HD 286929,69.9628238,12.72841098,8.94525,0, 
399617812,HD 287167,72.19812,9.6743107,8.947,1, 
373420734,V1362 Ori,76.41849375,6.465199339,8.948,0, 
325178532,J2242-7142,340.7051511,-71.70610705,8.954,1,1
318785502,BD+05 378,40.35819878,5.988206954,8.954,0, 
17383020,V990 Tau,66.0710683,18.0027928,8.969,1, 
234299476,CD-61 6893,358.66833,-60.859698,8.978,1,2-Jan
419610508,J2121-6655,320.3708095,-66.91883638,8.994,0, 
268894000,TYC 8643-593-2,177.49214,-59.800831,8.997,0, 
33974979,CD-44 5788,146.06835,-44.647124,9.002,1, 
268129495,J1145-5520,176.4650172,-55.34603965,9.003,0, 
287405060,HD 269620,82.363147,-68.867872,9.005,1,2-Jan
60908053,HD 286798,66.678121,12.686619,9.013,0, 
23325655,TWA 2 A,167.3070588,-30.02782806,9.024,0, 
142178693,CD-44 753,37.635509,-43.706529,9.025,0, 
17518225,HD 285766,66.996147,18.500111,9.041,1, 
460604193,HD 305342,158.26189,-61.739498,9.041,1, 
242944633,HD 286363,58.75656549,12.48554368,9.04113,0, 
70596114,BD-15 705,60.568973,-15.358392,9.047,0, 
14331880,HD 285348,60.91320847,19.45487363,9.05916,0, 
278024057,HIP 33737,105.1270871,-79.69585739,9.096,1,1
121779961,HD 133259,226.20363,-39.82341,9.106,1, 
