tic,name,ra,dec,tmag,ctl,sector 
257247422,2547792093390641024,6.906377099999999,2.7074942,10.883,0,-1 
332714671,2491594263092190464,32.592921999999994,-3.8490888,10.894,0,-1 
69925647,2402197409339616768,339.75567,-18.882129,10.573,1,-1 
248942618,2533762977853808640,19.951269,-0.50907632,5.478,1,-1 
24719594,3013355999838366336,81.310889,-10.43038,12.151,0,-1 
35745429,2495869576617667328,40.01873,-2.5734176,11.1,0,-1 
138666883,2449820419035086208,0.14178369,-1.0402839,10.992,0,-1 
406500468,2977782327616220544,71.03226,-19.477063,11.866,0,-1 
238306129,2799470060173799680,5.7693867,21.464149,11.737,0,-1 
405188597,2753439761791577984,3.3902912000000005,10.281298,11.162,0,-1 
332661361,5096891158212909312,63.191614,-16.324745,11.257,0,-1 
170674625,4871041608622321664,67.120582,-33.895869,10.93,0,-1 
257524881,2546213194692735488,1.2036248999999999,0.99125848,11.092,0,-1 
257044092,2724868849064224896,330.19957,8.419273800000001,11.629,1,-1 
385155430,2792703665616455808,6.039621400000001,16.33251,11.434,0,-1 
365332374,7324465427953664,46.308622,6.1481803,11.353,0,-1 
461713170,5097262136011410944,59.72783199999999,-17.098114000000002,10.995,0,-1 
300943055,2545879114955390976,1.7434409,-0.062230925,11.162,0,-1 
228383334,2418664520110763520,357.47949,-15.728337,10.915,0,-1 
150814687,2797681223475157376,3.0547066000000003,19.5729,11.572,0,-1 
425095257,5179037454333642240,39.795359000000005,-5.5395688,11.085,0,-1 
89547209,2391000326519672192,358.17216,-18.576542,10.724,0,-1 
248952247,2484875735945832704,21.102779,-3.2774852999999995,11.099,0,-1 
332740776,2491305817383938816,32.898711,-4.613341200000001,11.073,0,-1 
36648119,2605329773093717248,343.05756,-9.722396,11.413,0,-1 
12879146,2416803905918832256,4.372771599999999,-15.046554,10.93,1,-1 
457161840,3276470815992233856,55.839659,5.5391853,10.777,0,-1 
66437682,2393862836322877952,355.15615,-18.19386,10.811,0,-1 
